time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City,State
2018-07-20,23.9,19.4,27.8,0.0,0.0,161.0,10.8,,1020.5,,New York,New York
2018-07-21,23.0,18.9,25.0,24.9,0.0,103.0,17.6,,1017.2,,New York,New York
2018-07-22,23.1,21.7,27.2,15.2,0.0,133.0,21.2,,1012.2,,New York,New York
2018-07-23,24.2,22.2,28.3,4.3,0.0,140.0,18.4,,1018.6,,New York,New York
2018-07-24,25.3,23.3,28.3,0.0,0.0,141.0,20.2,,1021.0,,New York,New York
2018-07-25,24.1,21.7,26.1,16.8,0.0,152.0,14.0,,1015.1,,New York,New York
2018-07-26,24.6,21.1,31.1,0.3,0.0,228.0,14.0,,1011.2,,New York,New York
2018-07-27,26.2,21.1,31.7,29.5,0.0,198.0,11.2,,1014.8,,New York,New York
2018-07-28,24.3,18.9,31.1,0.0,0.0,230.0,7.6,,1015.0,,New York,New York
2018-07-29,25.4,21.1,29.4,0.0,0.0,292.0,12.2,,1017.9,,New York,New York
2018-07-30,24.3,18.9,27.2,0.0,0.0,133.0,8.3,,1020.1,,New York,New York
2018-07-31,23.4,19.4,27.8,0.0,0.0,110.0,11.9,,1019.7,,New York,New York
2018-08-01,26.2,23.9,31.7,2.3,0.0,168.0,19.8,,1016.9,,New York,New York
2018-08-02,27.7,23.9,31.1,10.2,0.0,240.0,15.5,,1018.4,,New York,New York
2018-08-03,25.4,22.2,30.6,13.7,0.0,185.0,11.9,,1020.2,,New York,New York
2018-08-04,25.9,22.2,31.7,17.5,0.0,256.0,13.3,,1018.3,,New York,New York
2018-08-05,28.3,21.7,34.4,0.0,0.0,273.0,9.4,,1019.8,,New York,New York
2018-08-06,29.6,23.9,35.0,0.0,0.0,239.0,10.8,,1017.8,,New York,New York
2018-08-07,29.1,24.4,33.9,3.3,0.0,214.0,13.7,,1014.4,,New York,New York
2018-08-08,27.9,23.9,34.4,0.0,0.0,234.0,10.1,,1011.3,,New York,New York
2018-08-09,28.3,24.4,32.8,0.3,0.0,293.0,15.5,,1008.9,,New York,New York
2018-08-10,27.7,21.7,32.8,0.0,0.0,245.0,9.0,,1011.5,,New York,New York
2018-08-11,24.7,21.7,26.7,32.0,0.0,43.0,7.6,,1013.4,,New York,New York
2018-08-12,24.4,20.6,29.4,0.0,0.0,40.0,10.8,,1015.9,,New York,New York
2018-08-13,23.5,21.1,25.0,18.3,0.0,38.0,11.9,,1014.6,,New York,New York
2018-08-14,22.8,19.4,28.3,10.2,0.0,244.0,12.2,,1011.1,,New York,New York
2018-08-15,25.2,20.6,32.2,0.0,0.0,258.0,16.6,,1012.3,,New York,New York
2018-08-16,28.4,22.8,33.3,0.0,0.0,250.0,13.0,,1016.9,,New York,New York
2018-08-17,28.7,22.8,32.2,15.5,0.0,209.0,14.4,,1016.3,,New York,New York
2018-08-18,26.7,21.1,32.2,2.8,0.0,260.0,16.9,,1010.5,,New York,New York
2018-08-19,21.9,20.0,22.8,0.0,0.0,35.0,16.2,,1014.5,,New York,New York
2018-08-20,22.1,20.0,23.9,0.0,0.0,71.0,11.9,,1019.8,,New York,New York
2018-08-21,22.5,20.6,25.0,2.8,0.0,117.0,13.3,,1017.6,,New York,New York
2018-08-22,25.1,21.7,30.0,19.1,0.0,250.0,18.7,,1006.9,,New York,New York
2018-08-23,23.2,18.9,27.2,0.0,0.0,312.0,18.4,,1014.1,,New York,New York
2018-08-24,23.2,17.2,29.4,0.0,0.0,215.0,7.9,,1022.1,,New York,New York
2018-08-25,23.3,18.9,26.7,0.0,0.0,167.0,7.9,,1024.4,,New York,New York
2018-08-26,24.3,18.9,30.6,0.0,0.0,229.0,13.7,,1020.1,,New York,New York
2018-08-27,27.2,21.7,33.3,0.0,0.0,245.0,10.8,,1017.9,,New York,New York
2018-08-28,30.2,24.4,35.6,0.0,0.0,236.0,16.2,,1016.6,,New York,New York
2018-08-29,31.0,25.6,35.6,0.0,0.0,233.0,16.9,,1015.1,,New York,New York
2018-08-30,30.1,25.0,33.3,0.0,0.0,303.0,18.4,,1016.1,,New York,New York
2018-08-31,25.1,22.2,26.1,1.3,0.0,89.0,15.8,,1023.5,,New York,New York
2018-09-01,22.8,21.1,25.6,0.0,0.0,116.0,11.9,,1025.7,,New York,New York
2018-09-02,23.7,20.0,27.8,0.0,0.0,129.0,7.9,,1024.1,,New York,New York
2018-09-03,28.1,24.4,35.0,0.0,0.0,228.0,11.5,,1023.3,,New York,New York
2018-09-04,30.1,25.6,35.0,0.0,0.0,316.0,10.8,,1022.6,,New York,New York
2018-09-05,29.1,25.6,32.8,0.0,0.0,120.0,10.8,,1022.5,,New York,New York
2018-09-06,29.7,24.4,36.7,1.8,0.0,240.0,13.7,,1019.9,,New York,New York
2018-09-07,24.5,21.7,26.1,0.0,0.0,25.0,15.5,,1020.1,,New York,New York
2018-09-08,20.9,15.0,22.2,0.3,0.0,20.0,21.6,,1019.7,,New York,New York
2018-09-09,14.9,13.3,16.1,13.0,0.0,26.0,20.2,,1022.7,,New York,New York
2018-09-10,15.2,12.8,17.2,17.5,0.0,41.0,19.1,,1021.9,,New York,New York
2018-09-11,18.4,14.4,24.4,0.3,0.0,23.0,7.9,,1019.9,,New York,New York
2018-09-12,23.4,21.7,26.1,5.8,0.0,28.0,9.4,,1022.7,,New York,New York
2018-09-13,22.8,21.1,25.0,11.9,0.0,51.0,10.8,,1024.0,,New York,New York
2018-09-14,22.3,20.6,24.4,1.3,0.0,66.0,9.4,,1023.4,,New York,New York
2018-09-15,22.7,18.9,27.2,0.0,0.0,102.0,5.8,,1022.3,,New York,New York
2018-09-16,23.2,17.8,28.9,0.0,0.0,166.0,5.8,,1022.3,,New York,New York
2018-09-17,22.9,19.4,26.1,0.0,0.0,135.0,9.4,,1018.8,,New York,New York
2018-09-18,24.2,21.7,27.2,11.7,0.0,224.0,15.1,,1008.5,,New York,New York
2018-09-19,23.8,19.4,28.3,0.0,0.0,25.0,12.2,,1012.0,,New York,New York
2018-09-20,20.7,18.9,23.3,0.3,0.0,113.0,10.4,,1022.0,,New York,New York
2018-09-21,20.9,19.4,23.3,0.0,0.0,177.0,14.8,,1021.3,,New York,New York
2018-09-22,21.9,16.1,23.9,0.0,0.0,325.0,18.7,,1018.6,,New York,New York
2018-09-23,16.8,14.4,18.9,0.0,0.0,25.0,13.7,,1023.7,,New York,New York
2018-09-24,17.2,13.3,21.7,0.0,0.0,52.0,20.5,,1029.9,,New York,New York
2018-09-25,18.1,15.0,23.9,48.0,0.0,109.0,13.7,,1025.4,,New York,New York
2018-09-26,24.4,20.6,28.9,0.5,0.0,201.0,15.5,,1014.8,,New York,New York
2018-09-27,20.6,16.1,23.3,0.3,0.0,33.0,18.0,,1018.5,,New York,New York
2018-09-28,16.7,12.8,18.3,30.7,0.0,6.0,15.8,,1017.2,,New York,New York
2018-09-29,17.6,11.7,24.4,0.0,0.0,306.0,11.2,,1021.9,,New York,New York
2018-09-30,16.7,11.7,21.1,0.0,0.0,64.0,10.8,,1026.4,,New York,New York
2018-10-01,19.8,15.0,26.1,0.0,0.0,216.0,9.4,,1024.9,,New York,New York
2018-10-02,22.3,17.8,26.1,11.7,0.0,191.0,12.2,,1020.0,,New York,New York
2018-10-03,20.8,15.6,24.4,0.0,0.0,291.0,13.7,,1017.1,,New York,New York
2018-10-04,19.6,14.4,26.1,0.0,0.0,261.0,8.3,,1015.9,,New York,New York
2018-10-05,19.8,15.0,21.7,0.0,0.0,32.0,14.0,,1019.7,,New York,New York
2018-10-06,18.3,17.2,19.4,0.3,0.0,156.0,9.7,,1022.2,,New York,New York
2018-10-07,21.8,19.4,27.8,0.0,0.0,221.0,10.8,,1021.9,,New York,New York
2018-10-08,20.3,17.8,21.7,0.0,0.0,64.0,11.5,,1028.4,,New York,New York
2018-10-09,21.2,18.3,25.6,0.0,0.0,174.0,7.6,,1026.2,,New York,New York
2018-10-10,22.9,21.1,27.2,0.0,0.0,198.0,11.2,,1018.5,,New York,New York
2018-10-11,22.9,20.0,27.2,18.3,0.0,186.0,12.6,,1006.4,,New York,New York
2018-10-12,17.4,10.6,20.0,8.4,0.0,331.0,26.6,,1003.4,,New York,New York
2018-10-13,11.2,8.3,15.0,1.8,0.0,276.0,13.7,,1012.2,,New York,New York
2018-10-14,10.4,6.1,14.4,0.0,0.0,248.0,9.4,,1022.8,,New York,New York
2018-10-15,14.5,11.7,20.0,1.0,0.0,207.0,16.6,,1017.3,,New York,New York
2018-10-16,13.2,7.2,15.0,0.0,0.0,279.0,19.1,,1018.5,0.0,New York,New York
2018-10-17,11.1,5.6,17.8,0.0,0.0,256.0,22.3,,1015.5,,New York,New York
2018-10-18,8.8,4.4,11.7,0.0,0.0,296.0,19.4,,1025.8,,New York,New York
2018-10-19,8.6,1.7,16.1,0.0,0.0,222.0,17.6,,1022.6,,New York,New York
2018-10-20,13.7,9.4,17.2,1.5,0.0,230.0,18.4,,1006.4,,New York,New York
2018-10-21,9.0,2.8,10.0,0.0,0.0,304.0,25.2,,1012.5,,New York,New York
2018-10-22,5.9,1.1,12.2,0.0,0.0,230.0,13.7,,1022.8,,New York,New York
2018-10-23,11.4,6.7,18.9,0.0,0.0,235.0,14.0,,1016.9,,New York,New York
2018-10-24,10.0,6.7,13.3,0.0,0.0,300.0,23.0,,1018.1,,New York,New York
2018-10-25,7.7,2.2,11.7,0.0,0.0,310.0,16.9,,1020.0,,New York,New York
2018-10-26,6.2,2.2,10.0,0.3,0.0,44.0,9.4,,1019.4,,New York,New York
2018-10-27,8.4,7.2,10.0,27.7,0.0,28.0,28.1,,1005.7,,New York,New York
2018-10-28,9.2,7.2,12.2,0.5,0.0,241.0,15.5,,1007.4,,New York,New York
2018-10-29,10.9,6.7,15.0,0.3,0.0,239.0,19.1,,1008.6,,New York,New York
2018-10-30,9.1,3.9,14.4,0.0,0.0,277.0,15.8,,1017.3,,New York,New York
2018-10-31,11.2,2.8,20.0,0.0,0.0,207.0,11.2,,1017.3,,New York,New York
2018-11-01,16.4,11.1,22.8,0.0,0.0,188.0,10.8,,1010.9,,New York,New York
2018-11-02,20.2,18.3,22.8,1.8,0.0,181.0,18.4,,1005.3,,New York,New York
2018-11-03,15.1,7.8,19.4,10.9,0.0,264.0,24.5,,1009.6,,New York,New York
2018-11-04,9.1,3.9,13.3,0.0,0.0,220.0,8.3,,1031.5,,New York,New York
2018-11-05,10.7,9.4,12.2,7.4,0.0,56.0,15.8,,1025.9,,New York,New York
2018-11-06,11.5,9.4,15.0,17.3,0.0,184.0,11.5,,1012.4,,New York,New York
2018-11-07,13.6,7.2,17.2,0.0,0.0,235.0,20.5,,1015.0,,New York,New York
2018-11-08,11.5,4.4,14.4,0.0,0.0,323.0,13.7,,1023.7,,New York,New York
2018-11-09,7.2,2.2,11.1,24.6,0.0,41.0,14.4,,1021.4,,New York,New York
2018-11-10,7.6,0.0,9.4,0.8,0.0,274.0,23.8,,1015.2,,New York,New York
2018-11-11,3.1,-2.1,8.9,0.0,0.0,272.0,12.6,,1027.3,,New York,New York
2018-11-12,4.6,-1.0,9.4,1.5,0.0,182.0,4.7,,1028.9,,New York,New York
2018-11-13,7.8,6.1,10.0,22.9,0.0,334.0,19.8,,1016.0,,New York,New York
2018-11-14,4.2,-0.5,6.1,0.0,0.0,323.0,23.0,,1029.1,,New York,New York
2018-11-15,-0.3,-2.1,4.4,26.9,0.0,29.0,22.3,,1029.2,,New York,New York
2018-11-16,3.5,1.1,7.8,8.4,80.0,293.0,27.0,,1006.2,,New York,New York
2018-11-17,5.3,1.1,9.4,0.0,0.0,252.0,17.3,,1021.0,,New York,New York
2018-11-18,5.4,2.8,6.7,0.0,0.0,65.0,7.2,,1026.6,,New York,New York
2018-11-19,6.8,2.8,11.1,0.0,0.0,8.0,5.8,,1018.5,,New York,New York
2018-11-20,7.2,3.9,9.4,0.0,0.0,321.0,16.9,,1013.1,,New York,New York
2018-11-21,4.4,-2.7,8.3,0.0,0.0,263.0,24.5,,1018.3,,New York,New York
2018-11-22,-2.9,-8.2,-1.6,0.0,0.0,317.0,27.4,,1030.7,,New York,New York
2018-11-23,-5.5,-10.5,0.6,0.0,0.0,284.0,11.9,,1034.3,,New York,New York
2018-11-24,0.3,-3.8,8.9,31.2,0.0,9.0,12.6,,1018.0,,New York,New York
2018-11-25,9.7,7.2,14.4,19.3,0.0,326.0,16.6,,1009.5,,New York,New York
2018-11-26,9.7,5.6,11.7,28.4,0.0,59.0,15.1,,1005.4,,New York,New York
2018-11-27,6.3,1.7,7.2,0.5,0.0,265.0,28.1,,997.1,,New York,New York
2018-11-28,3.4,1.7,5.6,0.0,0.0,276.0,29.5,,1000.4,,New York,New York
2018-11-29,5.7,2.8,8.3,0.0,0.0,310.0,24.1,,1012.4,,New York,New York
2018-11-30,4.1,2.2,5.6,0.0,0.0,267.0,7.6,,1017.6,,New York,New York
2018-12-01,4.7,0.0,7.8,1.5,0.0,43.0,7.9,,1021.5,,New York,New York
2018-12-02,8.2,5.6,12.8,23.6,0.0,33.0,9.0,,1007.8,,New York,New York
2018-12-03,11.6,7.2,12.8,0.0,0.0,255.0,20.9,,1004.1,,New York,New York
2018-12-04,5.0,-2.7,7.2,0.0,0.0,324.0,22.3,,1013.8,,New York,New York
2018-12-05,-0.9,-4.3,2.8,0.0,0.0,0.0,14.0,,1018.6,,New York,New York
2018-12-06,0.6,-4.3,4.4,0.0,0.0,247.0,18.4,,1021.6,,New York,New York
2018-12-07,2.3,-3.2,4.4,0.0,0.0,295.0,20.2,,1026.7,,New York,New York
2018-12-08,-1.5,-4.9,2.8,0.0,0.0,288.0,13.3,,1032.3,,New York,New York
2018-12-09,-0.9,-3.8,2.2,0.0,0.0,273.0,5.8,,1029.0,,New York,New York
2018-12-10,-0.2,-4.9,5.0,0.0,0.0,8.0,13.7,,1020.3,,New York,New York
2018-12-11,-0.1,-4.9,5.6,0.0,0.0,306.0,10.8,,1018.6,,New York,New York
2018-12-12,1.8,-0.5,5.0,0.0,0.0,305.0,13.0,,1019.9,,New York,New York
2018-12-13,1.9,0.0,3.3,0.0,0.0,34.0,16.6,,1029.1,,New York,New York
2018-12-14,6.0,2.8,10.0,3.3,0.0,102.0,9.0,,1029.4,,New York,New York
2018-12-15,9.3,8.3,10.6,3.8,0.0,23.0,14.8,,1020.8,,New York,New York
2018-12-16,6.0,2.2,8.3,37.3,0.0,27.0,27.0,,1013.7,,New York,New York
2018-12-17,5.1,3.3,9.4,0.0,0.0,296.0,24.1,,1007.6,,New York,New York
2018-12-18,2.6,-2.7,4.4,0.0,0.0,310.0,25.9,,1016.3,,New York,New York
2018-12-19,-0.1,-3.8,6.7,0.0,0.0,240.0,10.1,,1020.7,,New York,New York
2018-12-20,3.0,-1.0,11.7,9.1,0.0,29.0,6.5,,1017.5,,New York,New York
2018-12-21,12.2,10.0,16.1,34.8,0.0,134.0,16.9,,996.4,,New York,New York
2018-12-22,9.2,4.4,11.7,0.8,0.0,278.0,25.9,,1000.4,,New York,New York
2018-12-23,4.8,2.2,7.2,0.0,0.0,296.0,14.4,,1019.0,,New York,New York
2018-12-24,4.1,1.1,6.7,2.3,0.0,271.0,14.8,,1018.0,,New York,New York
2018-12-25,2.2,-1.6,5.6,0.0,0.0,293.0,16.2,,1024.8,,New York,New York
2018-12-26,2.6,-0.5,6.7,0.0,0.0,258.0,11.2,,1031.0,,New York,New York
2018-12-27,4.2,1.1,7.2,0.0,0.0,74.0,11.2,,1034.7,,New York,New York
2018-12-28,9.1,6.1,15.0,30.7,0.0,171.0,13.3,,1018.3,,New York,New York
2018-12-29,11.1,3.9,13.3,0.0,0.0,280.0,21.6,,1016.1,,New York,New York
2018-12-30,3.4,0.6,5.0,0.0,0.0,53.0,8.6,,1023.2,,New York,New York
2018-12-31,3.4,0.0,7.8,32.8,0.0,145.0,7.2,,1023.8,,New York,New York
